dealer_code	dealer	type_code	type_description	status	stock_status	aging_bucket	units	source_file	source_table_range	as_of	privacy_transform
13382.2	POS PATRIA - BUNGO	ML2	BEAT SPORTY DLX SMART KEY	RFS	Intransit	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13382.2	POS PATRIA - BUNGO	ML2	BEAT SPORTY DLX SMART KEY	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13382.2	POS PATRIA - BUNGO	MM1	BEAT STREET	RFS	Ready	31-60	4	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13382.2	POS PATRIA - BUNGO	MM1	BEAT STREET	RFS	Soft Booking	91-120	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13382.2	POS PATRIA - BUNGO	MM2	BEAT STREET	RFS	Intransit	0-30	3	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13382.2	POS PATRIA - BUNGO	MM2	BEAT STREET	RFS	Ready	0-30	3	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13382.2	POS PATRIA - BUNGO	MM2	BEAT STREET	RFS	Soft Booking	0-30	4	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13382.2	POS PATRIA - BUNGO	MRB	SCOOPY FASHION	RFS	Intransit	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13382.2	POS PATRIA - BUNGO	MRB	SCOOPY FASHION	RFS	Soft Booking	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13382.2	POS PATRIA - BUNGO	MS1	SCOOPY PRESTIGE	RFS	Intransit	0-30	5	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13382.2	POS PATRIA - BUNGO	MSB	SCOOPY STYLISH	RFS	Intransit	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13382.2	POS PATRIA - BUNGO	MT1	PCX160 CBS	RFS	Intransit	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13382.2	POS PATRIA - BUNGO	MW1	PCX160 Honda RoadSync	RFS	Intransit	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13382.2	POS PATRIA - BUNGO	MZ0	VARIO EVO 160 ABS	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13382.2	POS PATRIA - BUNGO	NE0	VARIO 125 CBS ISS	RFS	Intransit	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13382.2	POS PATRIA - BUNGO	NF0	VARIO 125 STREET	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13382.2	POS PATRIA - BUNGO	NF0	VARIO 125 STREET	RFS	Ready	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13382.2	POS PATRIA - BUNGO	NF0	VARIO 125 STREET	RFS	Ready	61-90	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13382.2	POS PATRIA - BUNGO	NF0	VARIO 125 STREET	RFS	Ready	>150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13382.2	POS PATRIA - BUNGO	NF0	VARIO 125 STREET	RFS	Soft Booking	91-120	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	ESK	CRF150L	RFS	Soft Booking	>150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	ESL	CRF150L	RFS	Ready	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	ESL	CRF150L	RFS	Ready	91-120	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	ESL	CRF150L	RFS	Soft Booking	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	GB4	REVO FIT	RFS	Ready	0-30	5	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	GB4	REVO FIT	RFS	Ready	61-90	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	GD4	REVO X	RFS	Ready	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	GD4	REVO X	RFS	Ready	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	GD4	REVO X	RFS	Ready	61-90	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	GF5	SUPRA X 125 CW	RFS	Ready	0-30	3	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	HJ9	NEW SUPRA GTR150 SPORTY	RFS	Ready	61-90	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	HJK	NEW SUPRA GTR150	RFS	Soft Booking	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	JMM	CBR 150R STD	RFS	Ready	91-120	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	JS0	CB150R STREETFIRE	RFS	Ready	61-90	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	KF0	CB150 VERZA SW	RFS	Ready	91-120	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	KG0	CB150 VERZA CW	RFS	Ready	0-30	3	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	KG0	CB150 VERZA CW	RFS	Ready	61-90	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	ME0	EM1 e:	RFS	Ready	>150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	MGA	STYLO 160 ABS SPECIAL	RFS	Intransit	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	MH0	EM1 e: PLUS	RFS	Ready	>150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	MJ2	BEAT SPORTY CBS	RFS	Ready	0-30	6	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	MJ2	BEAT SPORTY CBS	RFS	Soft Booking	0-30	5	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	MK1	BEAT SPORTY CBS ISS DELUXE	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	MK2	BEAT SPORTY CBS ISS	RFS	Ready	0-30	6	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	MK2	BEAT SPORTY CBS ISS	RFS	Soft Booking	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	ML2	BEAT SPORTY DLX SMART KEY	RFS	Ready	0-30	6	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	ML2	BEAT SPORTY DLX SMART KEY	RFS	Soft Booking	0-30	3	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	MM1	BEAT STREET	RFS	Ready	61-90	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	MM2	BEAT STREET	RFS	Ready	0-30	9	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	MN0	CUV e:	RFS	Ready	61-90	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	MRB	SCOOPY FASHION	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	MRB	SCOOPY FASHION	RFS	Soft Booking	>150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	MS1	SCOOPY PRESTIGE	RFS	Ready	0-30	5	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	MS1	SCOOPY PRESTIGE	RFS	Soft Booking	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	MS1	SCOOPY PRESTIGE	RFS	Unfill	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	MSB	SCOOPY STYLISH	RFS	Ready	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	MSB	SCOOPY STYLISH	RFS	Unfill	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	MT1	PCX160 CBS	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	MT1	PCX160 CBS	RFS	Soft Booking	0-30	3	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	MV1	PCX160 ABS	RFS	Intransit	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	MV1	PCX160 ABS	RFS	Ready	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	MW1	PCX160 Honda RoadSync	RFS	Unfill	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	MX0	ICON E:	RFS	Ready	>150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	MY0	VARIO EVO 160 CBS Nitro	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	MYA	VARIO EVO 160 CBS	RFS	Ready	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	MZ0	VARIO EVO 160 ABS	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	NB0	ADV160 ABS	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	NE0	VARIO 125 CBS ISS	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	NE0	VARIO 125 CBS ISS	RFS	Soft Booking	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	NF0	VARIO 125 STREET	RFS	Ready	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	NF0	VARIO 125 STREET	RFS	Ready	91-120	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	NF0	VARIO 125 STREET	RFS	Soft Booking	121-150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	NF0	VARIO 125 STREET	RFS	Soft Booking	91-120	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384	PT. PATRIA ANUGRAH SENTOSA - JAMBI	NF0	VARIO 125 STREET	RFS	Soft Booking	>150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384.1	POS PATRIA - SEI. GELAM	ESK	CRF150L	RFS	Ready	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384.1	POS PATRIA - SEI. GELAM	ESK	CRF150L	RFS	Ready	>150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384.1	POS PATRIA - SEI. GELAM	ESL	CRF150L	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384.1	POS PATRIA - SEI. GELAM	GB4	REVO FIT	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384.1	POS PATRIA - SEI. GELAM	GB4	REVO FIT	RFS	Ready	31-60	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384.1	POS PATRIA - SEI. GELAM	GB4	REVO FIT	RFS	Ready	91-120	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384.1	POS PATRIA - SEI. GELAM	GB4	REVO FIT	RFS	Soft Booking	91-120	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384.1	POS PATRIA - SEI. GELAM	GB4	REVO FIT	RFS	Soft Booking	>150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384.1	POS PATRIA - SEI. GELAM	GD4	REVO X	RFS	Ready	0-30	4	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384.1	POS PATRIA - SEI. GELAM	GD4	REVO X	RFS	Ready	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384.1	POS PATRIA - SEI. GELAM	GF5	SUPRA X 125 CW	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384.1	POS PATRIA - SEI. GELAM	GF5	SUPRA X 125 CW	RFS	Unfill	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384.1	POS PATRIA - SEI. GELAM	HJ9	NEW SUPRA GTR150 SPORTY	RFS	Ready	61-90	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384.1	POS PATRIA - SEI. GELAM	KF0	CB150 VERZA SW	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384.1	POS PATRIA - SEI. GELAM	LVE	VARIO 160 CBS	RFS	Soft Booking	>150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384.1	POS PATRIA - SEI. GELAM	LW1	VARIO 160 ABS	RFS	Soft Booking	>150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384.1	POS PATRIA - SEI. GELAM	LY2	GENIO CBS	RFS	Ready	61-90	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384.1	POS PATRIA - SEI. GELAM	LY2	GENIO CBS	RFS	Soft Booking	121-150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384.1	POS PATRIA - SEI. GELAM	LZ2	GENIO CBS ISS	RFS	Ready	91-120	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384.1	POS PATRIA - SEI. GELAM	MJ1	BEAT SPORTY CBS	RFS	Ready	0-30	5	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384.1	POS PATRIA - SEI. GELAM	MJ1	BEAT SPORTY CBS	RFS	Ready	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384.1	POS PATRIA - SEI. GELAM	MJ1	BEAT SPORTY CBS	RFS	Soft Booking	121-150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384.1	POS PATRIA - SEI. GELAM	MJ2	BEAT SPORTY CBS	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384.1	POS PATRIA - SEI. GELAM	MJ2	BEAT SPORTY CBS	RFS	Unfill	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384.1	POS PATRIA - SEI. GELAM	MK2	BEAT SPORTY CBS ISS	RFS	Ready	0-30	3	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384.1	POS PATRIA - SEI. GELAM	MK2	BEAT SPORTY CBS ISS	RFS	Ready	31-60	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384.1	POS PATRIA - SEI. GELAM	ML1	BEAT SPORTY DLX SMART KEY	RFS	Ready	91-120	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
13384.1	POS PATRIA - SEI. GELAM	ML2	BEAT SPORTY DLX SMART KEY	RFS	Ready	0-30	4	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
